"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPP";"SPPPr";"SAPP";"QPPa";"QPPr";"QPA";"IPT"
"174";"15002012009P6";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"175";"15004015004P7";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";9;0;1;0;0;0,111111111111111;0;0,037037037037037
"176";"15004015005P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";12;0;1;0;0;0,0833333333333333;0;0,0277777777777778
"177";"15004015006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"178";"15004015007P6";"DIREITO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"179";"15006018001P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"180";"15006018002P7";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";20;0;3;0;0;0,15;0;0,05
"181";"15006018003P3";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"182";"15006018004P0";"TEOLOGIA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"183";"15006018005P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"184";"15006018006P2";"ENSINO";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";15;0;3;2;0;0,2;0,133333333333333;0,111111111111111
"185";"15006018007P9";"MEDICINA III";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";14;0;1;0;0;0,0714285714285714;0;0,0238095238095238
"186";"15006018008P5";"ENSINO";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";11;0;0;3;0;0;0,272727272727273;0,0909090909090909
"187";"15010015001P4";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";12;0;2;0;0;0,166666666666667;0;0,0555555555555556
"188";"15010015002P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";19;1;1;0;0,0526315789473684;0,0526315789473684;0;0,0350877192982456
"189";"15010015003P7";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";19;1;0;0;0,0526315789473684;0;0;0,0175438596491228
"190";"15010015004P3";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";19;2;0;0;0,105263157894737;0;0;0,0350877192982456
"191";"15010015005P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"192";"15010015070P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";17;1;0;0;0,0588235294117647;0;0;0,0196078431372549
"193";"15010015071P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"194";"15010015072P9";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"195";"15012018001P7";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";19;0;3;2;0;0,157894736842105;0,105263157894737;0,087719298245614
"196";"15013014001P3";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"197";"15013014002P0";"ENSINO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"198";"15013014003P6";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";12;0;0;0;0;0;0;0
"199";"15021017001P2";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";12;0;0;2;0;0;0,166666666666667;0,0555555555555556
"200";"15024016001P1";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";24;2;0;4;0,0833333333333333;0;0,166666666666667;0,0833333333333333
"201";"15025012001P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"202";"15025012070P0";NA;NA;NA;NA;NA;NA;15;0;0;0;0;0;0;0
"203";"15025012071P6";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"204";"15025012072P2";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"205";"15027007039P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"206";"16003012001P4";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"207";"16003012002P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"208";"16003012003P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";16;3;3;0;0,1875;0,1875;0;0,125
"209";"16003012004P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";16;0;0;1;0;0;0,0625;0,0208333333333333
"210";"16003012005P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";10;3;0;0;0,3;0;0;0,1
"211";"16003012006P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"212";"16003012007P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2007;"PROFISSIONAL";"3";13;3;1;1;0,230769230769231;0,0769230769230769;0,0769230769230769;0,128205128205128
"213";"16003012008P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";19;0;0;0;0;0;0;0
"214";"16003012009P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"215";"16003012010P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";9;2;0;1;0,222222222222222;0;0,111111111111111;0,111111111111111
"216";"16003012011P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";16;46;1;1;1;0,0625;0,0625;0,375
"217";"16003012012P6";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";13;4;0;0;0,307692307692308;0;0;0,102564102564103
"218";"16003012013P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";7;0;0;0;0;0;0;0
"219";"16003012014P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";11;0;0;8;0;0;0,727272727272727;0,242424242424242
"220";"16003012015P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"221";"16003012016P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";12;2;2;4;0,166666666666667;0,166666666666667;0,333333333333333;0,222222222222222
"222";"16003012017P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";14;0;0;2;0;0;0,142857142857143;0,0476190476190476
"223";"16003012156P8";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"224";"16003012157P4";"ENSINO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";13;0;0;4;0;0;0,307692307692308;0,102564102564103
"225";"16003012158P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"226";"16003012159P7";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";28;0;0;3;0;0;0,107142857142857;0,0357142857142857
"227";"16003012160P5";NA;NA;NA;NA;NA;NA;15;0;0;0;0;0;0;0
"228";"16003012161P1";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"229";"16003012171P7";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"230";"16003012172P3";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"231";"20001010003P6";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"6";20;0;0;0;0;0;0;0
"232";"20001010004P2";"QUÍMICA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";15;5;0;0;0,333333333333333;0;0;0,111111111111111
"233";"20001010005P9";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"234";"20001010006P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"3";15;3;0;0;0,2;0;0;0,0666666666666667
"235";"20001010008P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"236";"20001010009P4";"MEDICINA I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";31;11;5;0;0,354838709677419;0,161290322580645;0;0,172043010752688
"237";"20001010011P9";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"238";"20001010012P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";18;7;0;1;0,388888888888889;0;0,0555555555555556;0,148148148148148
"239";"20001010013P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"240";"20001010014P8";"MEDICINA II";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";23;15;0;33;0,652173913043478;0;1;0,550724637681159
"241";"20001010015P4";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"242";"20001010017P7";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";15;2;0;22;0,133333333333333;0;1;0,377777777777778
"243";"20001010019P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"244";"20001010020P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"245";"20001010021P4";"ECONOMIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"246";"20001010022P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"247";"20001010023P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"4";11;7;0;0;0,636363636363636;0;0;0,212121212121212
"248";"20001010024P3";"HISTÓRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"249";"20001010025P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"250";"20001010026P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"251";"20001010027P2";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"252";"20001010028P9";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";11;1;0;1;0,0909090909090909;0;0,0909090909090909;0,0606060606060606
"253";"20001010029P5";"DIREITO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"254";"20001010031P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";14;1;0;0;0,0714285714285714;0;0;0,0238095238095238
"255";"20001010032P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";18;0;0;0;0;0;0;0
"256";"20001010041P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";19;0;0;0;0;0;0;0
"257";"20001010042P1";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"258";"20001010043P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";16;1;0;0;0,0625;0;0;0,0208333333333333
"259";"20002017001P0";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"260";"20002017002P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"261";"20002017003P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"262";"20002017004P9";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";14;1;0;4;0,0714285714285714;0;0,285714285714286;0,119047619047619
"263";"20002017005P5";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";15;0;1;0;0;0,0666666666666667;0;0,0222222222222222
"264";"20002017007P8";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"265";"20002017008P4";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";16;0;0;0;0;0;0;0
"266";"20002017009P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"267";"20002017010P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"268";"20002017039P7";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"269";"20002017040P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"270";"20002017041P1";NA;NA;NA;NA;NA;NA;16;0;0;0;0;0;0;0
"271";"20009011001P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";14;2;0;0;0,142857142857143;0;0;0,0476190476190476
"272";"20009011002P0";"CIÊNCIAS BIOLÓGICAS III";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";9;10;2;0;1;0,222222222222222;0;0,407407407407407
"273";"20009011003P7";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"274";"20009011040P0";NA;NA;NA;NA;NA;NA;17;0;0;0;0;0;0;0
"275";"21001014001P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";25;0;0;0;0;0;0;0
"276";"21001014002P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";20;2;0;1;0,1;0;0,05;0,05
"277";"21001014003P9";"QUÍMICA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";26;17;0;0;0,653846153846154;0;0;0,217948717948718
"278";"21001014004P5";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"3";16;4;0;0;0,25;0;0;0,0833333333333333
"279";"21001014005P1";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"280";"21001014007P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";15;0;1;0;0;0,0666666666666667;0;0,0222222222222222
"281";"21001014008P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";20;0;2;2;0;0,1;0,1;0,0666666666666667
"282";"21001014009P7";"HISTÓRIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"283";"21001014011P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";21;1;0;0;0,0476190476190476;0;0;0,0158730158730159
"284";"21001014012P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"285";"21001014013P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";11;6;0;0;0,545454545454545;0;0;0,181818181818182
"286";"21001014014P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"287";"21001014015P7";"FILOSOFIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"288";"21001014016P3";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"289";"21001014017P0";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"290";"21001014018P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"291";"21001014019P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"292";"21001014020P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";18;5;0;0;0,277777777777778;0;0;0,0925925925925926
"293";"21001014021P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"294";"21001014022P3";"FARMÁCIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";17;12;11;3;0,705882352941177;0,647058823529412;0,176470588235294;0,509803921568628
"295";"21001014023P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;0;1;0;0;0,0769230769230769;0;0,0256410256410256
"296";"21001014024P6";"MATERIAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";18;16;4;0;0,888888888888889;0,222222222222222;0;0,37037037037037
"297";"21001014025P2";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";16;12;1;10;0,75;0,0625;0,625;0,479166666666667
"298";"21001014026P9";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"299";"21001014027P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"300";"21001014028P1";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"301";"21001014029P8";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";9;1;0;0;0,111111111111111;0;0;0,037037037037037
"302";"21001014030P6";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"303";"21001014031P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";14;0;0;9;0;0;0,642857142857143;0,214285714285714
"304";"21001014032P9";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";18;0;0;0;0;0;0;0
"305";"21001014033P5";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";10;0;1;0;0;0,1;0;0,0333333333333333
"306";"21001014034P1";"MEDICINA I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";18;6;0;10;0,333333333333333;0;0,555555555555556;0,296296296296296
"307";"21001014075P0";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;0;0;2;0;0;0,153846153846154;0,0512820512820513
"308";"21001014076P6";"MEDICINA III";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";19;0;0;0;0;0;0;0
"309";"21001014077P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";22;0;0;0;0;0;0;0
"310";"21001014078P9";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"311";"21001014079P5";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"312";"21002010001P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"313";"21002010070P4";"QUÍMICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"314";"21005010001P5";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"315";"21014000039P9";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"316";"22001018001P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";70;0;0;1;0;0;0,0142857142857143;0,00476190476190476
"317";"22001018002P5";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";32;5;0;0;0,15625;0;0;0,0520833333333333
"318";"22001018003P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";22;0;0;2;0;0;0,0909090909090909;0,0303030303030303
"319";"22001018004P8";"QUÍMICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";45;21;1;5;0,466666666666667;0,0222222222222222;0,111111111111111;0,2
"320";"22001018006P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"4";17;7;0;0;0,411764705882353;0;0;0,137254901960784
"321";"22001018007P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";25;4;2;0;0,16;0,08;0;0,08
"322";"22001018008P3";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";16;0;0;1;0;0;0,0625;0,0208333333333333
"323";"22001018009P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";11;0;0;0;0;0;0;0
"324";"22001018010P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";17;0;0;10;0;0;0,588235294117647;0,196078431372549
"325";"22001018011P4";"DIREITO";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"326";"22001018012P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";19;5;2;1;0,263157894736842;0,105263157894737;0,0526315789473684;0,140350877192982
"327";"22001018013P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";17;1;2;0;0,0588235294117647;0,117647058823529;0;0,0588235294117647
"328";"22001018014P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";16;15;3;0;0,9375;0,1875;0;0,375
"329";"22001018015P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"330";"22001018016P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"331";"22001018017P2";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";17;28;0;0;1;0;0;0,333333333333333
"332";"22001018018P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"333";"22001018019P5";"MEDICINA II";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";20;4;0;0;0,2;0;0;0,0666666666666667
"334";"22001018020P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"335";"22001018021P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";23;0;2;0;0;0,0869565217391304;0;0,0289855072463768
"336";"22001018023P2";"MEDICINA III";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";22;3;1;1;0,136363636363636;0,0454545454545455;0,0454545454545455;0,0757575757575758
"337";"22001018024P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";30;0;3;2;0;0,1;0,0666666666666667;0,0555555555555556
"338";"22001018025P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"339";"22001018027P8";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";21;0;0;2;0;0;0,0952380952380952;0,0317460317460317
"340";"22001018028P4";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"341";"22001018031P5";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";28;2;0;6;0,0714285714285714;0;0,214285714285714;0,0952380952380952
