"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"1534";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,284552845528455;0,416030534351145;0,47225249182865;0,497514619883041;0,417587622897823
"1535";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,555555555555556;0,74;0,629419191919192;0,409920634920635;0,583723845598846
"1536";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,27536231884058;0,310344827586207;0,551005747126437;0,511904761904762;0,412154413864496
"1537";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,487179487179487;0,392857142857143;0,512006578947368;0,345833333333333;0,434469135579333
"1538";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,261904761904762;0,483870967741935;0,472291666666667;0,55625;0,443579349078341
"1539";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,235294117647059;0,346153846153846;0,317943722943723;0,47875;0,344535421686157
"1540";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,240740740740741;0,162790697674419;0,512254901960784;0,564333333333333;0,370029918427319
"1541";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,527777777777778;0,4;0,536129568106312;0,558333333333333;0,505560169804356
"1542";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,333333333333333;0,235294117647059;0,435;0,63828125;0,410477175245098
"1543";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,208333333333333;0,235294117647059;0,415224358974359;0,609375;0,367056702488688
"1544";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,410714285714286;0,344370860927152;0,550188848856233;0,506400966183575;0,452918740420312
"1545";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,412698412698413;0,3;0,553088803088803;0,628333333333333;0,473530137280137
"1546";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,263888888888889;0,197183098591549;0,467971014492754;0,502450980392157;0,357873495591337
"1547";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,212121212121212;0,230769230769231;0,284848484848485;0,705128205128205;0,358216783216783
"1548";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,287037037037037;0,307692307692308;0,416666666666667;0,558854166666667;0,39256254451567
"1549";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";0,366666666666667;0,253968253968254;0,515079365079365;0,500595238095238;0,409077380952381
"1550";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,155038759689922;0,113207547169811;0,220605885924907;0,485;0,24346304819616
"1551";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,641025641025641;0,617647058823529;0,503778467908903;0,630392156862745;0,598210831155205
"1552";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";0,478260869565217;0,352941176470588;0,487053571428571;0,529166666666667;0,461855571032761
"1553";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,708333333333333;0,583333333333333;0,506978438228438;0,565;0,590911276223776
"1554";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,380952380952381;0,266666666666667;0,507254534083802;0,441666666666667;0,399135062092379
"1555";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,1875;0,155172413793103;0,402873563218391;0,510416666666667;0,31399066091954
"1556";"33002010084P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";0,274509803921569;0,195121951219512;0,45538073038073;0,607456140350877;0,383117156468172
"1557";"33002010085P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"7";0,302325581395349;0,321428571428571;0,461764705882353;0,558045977011494;0,410891208929442
"1558";"33002010086P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,450980392156863;0,347826086956522;0,567725752508361;0,543840579710145;0,477593202832973
"1559";"33002010096P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,452380952380952;0,346666666666667;0,477671451355662;0,496491228070175;0,443302574618364
"1560";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,271604938271605;0,188679245283019;0,602155172413793;0,427522935779816;0,372490572937058
"1561";"33002010098P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,422222222222222;0,274193548387097;0,524703557312253;0,359803921568627;0,39523081237255
"1562";"33002010099P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";0,469135802469136;0,318181818181818;0,492080200501253;0,456313131313131;0,433927738116335
"1563";"33002010103P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,319444444444444;0,428571428571429;0,519429824561404;0,452666666666667;0,430028091060986
"1564";"33002010104P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";0,357142857142857;0,580645161290323;0,569097222222222;0,435119047619048;0,485501072068612
"1565";"33002010105P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,644444444444444;0,3125;0,503623188405797;0,399509803921569;0,465019359192953
"1566";"33002010106P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,349206349206349;0,4375;0,510416666666667;0,434057971014493;0,432795246721877
"1567";"33002010107P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,28735632183908;0,197368421052632;0,500240384615385;0,381372549019608;0,341584419131676
"1568";"33002010108P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,457142857142857;0,52;0,485416666666667;0,450193798449612;0,478188330564784
"1569";"33002010109P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,537037037037037;0,327272727272727;0,51131221719457;0,41969696969697;0,448829737800326
"1570";"33002010110P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,303030303030303;0,261904761904762;0,538936781609195;0,453086419753086;0,389239566574337
"1571";"33002010111P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,384615384615385;0,375;0,944444444444444;0,46875;0,543202457264957
"1572";"33002010112P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,287878787878788;0,338983050847458;0,493055555555556;0,345833333333333;0,366437681903784
"1573";"33002010113P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";0,422222222222222;0,194444444444444;0,396626984126984;0,410294117647059;0,355896942110177
"1574";"33002010115P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,272727272727273;0,181818181818182;0,463447681704261;0,497794117647059;0,353946813474193
"1575";"33002010116P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";0,413333333333333;0,212121212121212;0,53934811827957;0,40479797979798;0,392400160883024
"1576";"33002010117P4";"MEDICINA I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";0,246376811594203;0,288888888888889;0,443623139972561;0,644230769230769;0,405779902421606
"1577";"33002010118P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";0,140350877192982;0,137931034482759;0,514585004009623;0,574561403508772;0,341857079798534
"1578";"33002010120P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"6";0,333333333333333;0,195121951219512;0,400560224089636;0,570402298850575;0,374854451873264
"1579";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";0,333333333333333;0,259259259259259;0,539473684210526;0,5109375;0,41075094420078
"1580";"33002010123P4";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";0,317460317460317;0,241379310344828;0,336693548387097;0,50462962962963;0,350040701455468
"1581";"33002010124P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,350877192982456;0,285714285714286;0,489394579869428;0,365350877192982;0,372834233939788
"1582";"33002010125P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";0,186274509803922;0,166666666666667;0,451244161358811;0,586775362318841;0,34774017503706
"1583";"33002010126P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,333333333333333;0,416666666666667;0,477450980392157;0,273809523809524;0,37531512605042
"1584";"33002010127P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"7";0,379310344827586;0,351351351351351;0,435144927536232;0,266954022988506;0,358190161675919
"1585";"33002010129P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";0,333333333333333;0,296296296296296;0,466856060606061;0,556481481481481;0,413241792929293
"1586";"33002010130P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";0,376068376068376;0,279661016949153;0,550307549713515;0,429142857142857;0,408794949968475
"1587";"33002010131P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,625;0,526315789473684;0,571428571428571;0,40530303030303;0,532011847801321
"1588";"33002010132P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";0,349206349206349;0,27906976744186;0,474423480083857;0,534090909090909;0,409197626455744
"1589";"33002010133P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";0,166666666666667;0,380952380952381;0,49047619047619;0,515333333333333;0,388357142857143
"1590";"33002010138P1";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"3";0,476190476190476;0,136363636363636;0,297003517316017;0,570833333333333;0,370097740800866
"1591";"33002010141P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,173333333333333;0,108108108108108;0,294420394420394;0,501851851851852;0,269428421928422
"1592";"33002010145P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";0,84;0,473684210526316;0,537037037037037;0,462009803921569;0,57818276287123
"1593";"33002010149P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,759259259259259;0,708333333333333;0,65;0,431089743589744;0,637170584045584
"1594";"33002010150P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,435897435897436;0,137931034482759;0,334868421052632;0,431372549019608;0,335017360113109
"1595";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,56140350877193;0,376811594202899;0,530492424242424;0,478819444444444;0,486881742915424
"1596";"33002010155P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,452380952380952;0,15625;0,49649064171123;0,517708333333333;0,405707481856379
"1597";"33002010156P0";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,351515151515152;0,313131313131313;0,421357628369823;0,464479166666667;0,387620814920739
"1598";"33002010161P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";0,282051282051282;0,4;0,499328802039082;0,475;0,414095021022591
"1599";"33002010162P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,550724637681159;0,352941176470588;0,429086538461538;0,542592592592593;0,46883623630147
"1600";"33002010163P6";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,555555555555555;0,470588235294118;0,542857142857143;0,383333333333333;0,488083566760037
"1601";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,48;0,183333333333333;0,617647058823529;0,396130952380952;0,419277836134454
"1602";"33002010168P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,380952380952381;0,32258064516129;0,667619047619048;0,405555555555556;0,444176907322069
"1603";"33002010171P9";"MEDICINA I";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";0,365853658536585;0,205357142857143;0,438848018803324;0,569722222222222;0,394945260604819
"1604";"33002010172P5";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";0,444444444444444;0,326530612244898;0,498434898434898;0,579347826086957;0,462189445302799
"1605";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,538461538461538;0,363636363636364;0,498513050919983;0,428333333333333;0,457236071587805
"1606";"33002010175P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"3";0,666666666666667;0,575;0,816666666666667;0,467948717948718;0,631570512820513
"1607";"33002010176P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";0,440860215053763;0,314814814814815;0,515180146132527;0,46453488372093;0,433847514930509
"1608";"33002010177P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,404255319148936;0,305555555555556;0,766666666666667;0,541326530612245;0,504451017995851
"1609";"33002010186P6";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"7";0,240740740740741;0,18;0,358173076923077;0,38030303030303;0,289804211991712
"1610";"33002010188P9";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,507936507936508;0,45;0,571428571428571;0,463333333333333;0,498174603174603
"1611";"33002010190P3";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,606060606060606;0,611111111111111;0,791666666666667;0,465;0,618459595959596
"1612";"33002010191P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,201149425287356;0,130952380952381;0,490277777777778;0,446666666666667;0,317261562671045
"1613";"33002010194P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,390804597701149;0,121951219512195;0,451771929824561;0,55;0,378631936759477
"1614";"33002010195P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,53968253968254;0,555555555555556;0,612857142857143;0,461594202898551;0,542422360248447
"1615";"33002010198P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";0,484848484848485;0,5;0,59083850931677;0,338978494623656;0,478666372197228
"1616";"33002010200P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";0,507936507936508;0,380434782608696;0,557692307692308;0,306410256410256;0,438118463661942
"1617";"33002010202P1";"MEDICINA I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,352941176470588;0,24;0,447152777777778;0,539166666666667;0,394815155228758
"1618";"33002010203P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,413793103448276;0,36986301369863;0,467220345345345;0,440591397849462;0,422866965085428
"1619";"33002010204P4";"MEDICINA II";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,508771929824561;0,418604651162791;0,513398587933248;0,616025641025641;0,51420020248656
"1620";"33002010208P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,611111111111111;0,422222222222222;0,586322188449848;0,469642857142857;0,52232459473151
"1621";"33002010210P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,857142857142857;0,563636363636364;0,576923076923077;0,32962962962963;0,581832981832982
"1622";"33002010211P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,537037037037037;0,878787878787879;0,6;0,451587301587302;0,616853054353054
"1623";"33002010212P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,777777777777778;0,540983606557377;0,523946360153257;0,464583333333333;0,576822769455436
"1624";"33002010213P3";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";0,177777777777778;0,228571428571429;0,451190476190476;0,55625;0,353447420634921
"1625";"33002010214P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,611111111111111;0,274509803921569;0,522727272727273;0,375;0,445837046939988
"1626";"33002010218P5";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,648148148148148;0,72;0,633333333333333;0,510227272727273;0,627927188552189
"1627";"33002010219P1";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"6";0,324786324786325;0,223880597014925;0,441414416796096;0,398076923076923;0,347039565418567
"1628";"33002010221P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,333333333333333;0,185185185185185;0,564516129032258;0,383333333333333;0,366591995221027
"1629";"33002010222P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"5";0,226190476190476;0,207547169811321;0,476875624019398;0,442307692307692;0,338230240582222
"1630";"33002010223P9";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,25;0,66;0,75;0,433035714285714;0,523258928571429
"1631";"33002010224P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,458333333333333;0,575757575757576;0,586910774410774;0,45;0,517750420875421
"1632";"33002010226P8";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,755555555555556;0,840909090909091;0,608695652173913;0,583796296296296;0,697239148733714
"1633";"33002010227P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,63768115942029;0,521739130434783;0,8;0,407471264367816;0,591722888555722
"1634";"33002010228P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,757575757575757;0,483870967741935;0,642857142857143;0,430434782608696;0,578684662695883
"1635";"33002010231P1";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"4";0,454545454545455;0,387096774193548;0,548891129032258;0,517361111111111;0,476973617220593
"1636";"33002010232P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,58974358974359;0,75;1;0,390909090909091;0,68266317016317
"1637";"33002010233P4";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,333333333333333;0,567164179104478;0,732007575757576;0,487345679012346;0,529962691801933
"1638";"33002010235P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,683333333333333;0,716981132075472;0,653846153846154;0,468333333333333;0,630623488147073
"1639";"33002010236P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,666666666666667;0,513513513513513;0,583333333333333;0,500520833333333;0,566008586711712
"1640";"33002010237P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,46969696969697;0,415094339622642;0,987745098039216;0,438405797101449;0,577735551115069
"1641";"33002010238P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,566666666666667;0,304347826086957;0,388235294117647;0,486507936507937;0,436439430844802
"1642";"33002010239P2";"MATERIAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,555555555555556;0,727272727272727;0,471386946386946;0,585897435897436;0,585028166278166
"1643";"33002010240P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,481481481481481;0,588235294117647;0,515734265734266;0,5625;0,536987760333349
"1644";"33002010241P7";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,518518518518518;0,579710144927536;0,642857142857143;0,586805555555556;0,581972840464688
"1645";"33002010242P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"5";0,5;0,5;0,77288961038961;0,522619047619048;0,573877164502165
"1646";"33002010243P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,743589743589744;0,923076923076923;0,640756302521008;0,527380952380952;0,708700980392157
"1647";"33002010244P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,729166666666667;0,75;0,55662177328844;0,392592592592593;0,607095258136925
"1648";"33002010245P2";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"4";0,363636363636364;0,722222222222222;0,529500261643119;0,584615384615385;0,549993558029272
"1649";"33002010246P9";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";0,606060606060606;0,705882352941177;0,825757575757576;0,638461538461538;0,694040518305224
"1650";"33002088001P4";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,5;0,447368421052632;0,492724867724868;1;0,610023322194375
"1651";"33002088002P0";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,488888888888889;0,333333333333333;0,534567901234568;0,75;0,526697530864197
"1652";"33002088004P3";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,761904761904762;0,604166666666667;0,645833333333333;1;0,75297619047619
"1653";"33003017001P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";0,27831715210356;0,173469387755102;0,518084790358174;0,431837606837607;0,350427234263611
"1654";"33003017002P9";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";0,109803921568627;0,121212121212121;0,414104176021554;0,479912280701754;0,281258124876014
"1655";"33003017004P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";0,268518518518519;0,181818181818182;0,491170634920635;0,551553672316384;0,37326525189343
"1656";"33003017005P8";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";0,294573643410853;0,253012048192771;0,547230315254744;0,449333333333333;0,386037335047925
