"";"CD_PROGRAMA_IES";"X1";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_MUNICIPIO_PROGRAMA_IES";"NM_AREA_CONHECIMENTO"
"984";"31004016026P6";984;984;2;0;1998;0;5;21;0;0;0;253968254;229508197;302521177;37;288999407;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENFERMAGEM"
"985";"31004016027P2";985;985;2;0;1998;0;4;11;0;0;0;515151515;152173913;45525641;41025641;383209562;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"PSICOLOGIA"
"986";"31004016028P9";986;986;2;0;1998;0;6;19;0;0;0;263157895;142857143;491666667;591666667;372337093;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"SERVI<c7>O SOCIAL"
"987";"31004016029P5";987;987;2;0;1997;0;7;33;0;0;0;333333333;163636364;459692029;533888889;372637654;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"MEDICINA"
"988";"31004016031P0";988;988;2;0;1999;1;5;19;0;4;1;666666667;528571429;486810878;453030303;533769819;0;210526316;52631579;87719298;0,263157894736842;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENGENHARIA SANIT<c1>RIA"
"989";"31004016032P6";989;989;2;0;2003;0;4;14;0;0;0;69047619;16;714285714;319791667;471138393;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ECONOMIA"
"990";"31004016033P2";990;990;2;0;2002;0;5;15;0;0;0;444444444;393258427;566666667;457894737;465566069;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"COMUNICA<c7><c3>O"
"991";"31004016034P9";991;991;2;0;2003;0;4;14;0;0;3;19047619;275229358;458333333;438888889;340731943;0;0;214285714;71428571;0,214285714285714;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENGENHARIA CIVIL"
"992";"31004016035P5";992;992;2;0;2002;0;5;19;1;0;0;245614035;223880597;448412698;48625;351039333;52631579;0;0;1754386;0,0526315789473684;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"GEOGRAFIA"
"993";"31004016036P1";993;993;2;0;2002;0;4;55;0;0;0;345454545;160714286;505786857;509325397;380320271;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"MEDICINA"
"994";"31004016037P8";994;994;2;0;2004;0;3;16;0;0;0;4375;285714286;551339286;453571429;43203125;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"QU<cd>MICA"
"995";"31004016039P0";995;995;2;0;2005;0;5;23;0;0;1;68115942;413793103;75;395535714;56012206;0;0;43478261;14492754;0,0434782608695652;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ARTES"
"996";"31004016040P9";996;996;2;0;2005;0;6;15;0;0;4;733333333;507692308;530177696;395416667;541655001;0;0;266666667;88888889;0,266666666666667;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"997";"31004016041P5";997;997;2;0;2005;0;4;16;1;0;2;666666667;578947368;540686275;498611111;571227855;625;0;125;625;0,1875;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"DESENHO INDUSTRIAL"
"998";"31004016042P1";998;998;2;0;2000;1;4;18;0;0;2;481481481;1;563888889;464880952;627562831;0;0;111111111;37037037;0,111111111111111;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"SA<da>DE COLETIVA"
"999";"31004016043P8";999;999;2;0;2006;0;3;15;1;0;9;333333333;548780488;512774725;473684211;467143189;66666667;0;6;222222222;0,666666666666667;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENGENHARIA EL<c9>TRICA"
"1000";"31004016044P4";1000;1000;2;0;2006;0;4;12;11;0;2;611111111;419354839;525;440104167;498892529;916666667;0;166666667;361111111;1,08333333333333;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENGENHARIA MEC<c2>NICA"
"1001";"31004016045P0";1001;1001;2;0;2006;0;4;17;0;0;0;803921569;444444444;504765396;523397436;569132211;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"CI<ca>NCIAS AMBIENTAIS"
"1002";"31004016046P7";1002;1002;2;0;2006;0;4;22;0;0;0;318181818;37704918;517307692;412847222;406346478;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"S<c3>O GON<c7>ALO";"HIST<d3>RIA"
"1003";"31004016047P3";1003;1003;2;0;2006;0;5;23;0;0;0;449275362;211538462;466557149;473333333;400176076;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ECOLOGIA"
"1004";"31004016048P0";1004;1004;2;0;2006;0;3;15;0;2;0;666666667;454545455;555555556;52745098;551054664;0;133333333;0;44444444;0,133333333333333;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ADMINISTRA<c7><c3>O"
"1005";"31004016049P6";1005;1005;2;0;2007;0;3;8;2;0;4;791666667;65625;533280922;490972222;618042453;25;0;5;25;0,75;"SUDESTE";"RJ";"UERJ";"NOVA FRIBURGO";"ENGENHARIA DE MATERIAIS E METAL<da>RGICA"
"1006";"31004016050P4";1006;1006;2;0;2006;0;5;10;0;0;0;666666667;615384615;500884813;551515152;583612812;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"MEDICINA"
"1007";"31004016051P0";1007;1007;2;0;2007;0;3;22;0;0;0;515151515;470588235;571428571;341666667;474708747;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"DUQUE DE CAXIAS";"EDUCA<c7><c3>O"
"1008";"31004016052P7";1008;1008;2;0;2008;0;4;17;0;0;0;490196078;266666667;425396825;567460317;437429972;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"NUTRI<c7><c3>O"
"1009";"31004016053P3";1009;1009;2;0;2008;0;3;29;1;0;7;494252874;419354839;513756614;438541667;466476498;34482759;0;24137931;91954023;0,275862068965517;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"1010";"31004016054P0";1010;1010;2;0;2008;0;4;17;1;0;0;490196078;727272727;44272242;493181818;538343261;58823529;0;0;19607843;0,0588235294117647;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"OCEANOGRAFIA"
"1011";"31004016055P6";1011;1011;2;0;2009;0;4;15;2;0;0;4;272727273;390644126;493560606;389233001;133333333;0;0;44444444;0,133333333333333;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"BOT<c2>NICA"
"1012";"31004016057P9";1012;1012;2;0;2009;0;4;12;0;0;0;611111111;727272727;545800265;322916667;551775192;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"CI<ca>NCIA POL<cd>TICA"
"1013";"31004016058P5";1013;1013;2;0;2009;0;3;14;0;0;0;30952381;342105263;521895425;362745098;384067399;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"S<c3>O GON<c7>ALO";"EDUCA<c7><c3>O"
"1014";"31004016059P1";1014;1014;2;0;2012;1;3;12;0;0;0;666666667;5;714285714;526736111;601922123;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"MEDICINA"
"1015";"31004016060P0";1015;1015;2;0;2010;0;5;13;0;0;0;615384615;266666667;522515528;395098039;449916212;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"SOCIOLOGIA"
"1016";"31004016061P6";1016;1016;2;0;2010;0;6;15;0;0;0;422222222;279069767;452441077;383333333;3842666;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"CI<ca>NCIA POL<cd>TICA"
"1017";"31004016062P2";1017;1017;2;0;2012;0;3;21;0;0;0;253968254;483870968;512631976;407142857;414403514;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"S<c3>O GON<c7>ALO";"GEOGRAFIA"
"1018";"31004016063P9";1018;1018;2;0;2012;0;3;14;1;0;1;547619048;707317073;553513072;51127451;579930926;71428571;0;71428571;47619048;0,142857142857143;"SUDESTE";"RJ";"UERJ";"S<c3>O GON<c7>ALO";"ENSINO"
"1019";"31004016064P5";1019;1019;2;0;2014;1;4;21;0;2;0;523809524;391891892;981060606;390151515;571728384;0;95238095;0;31746032;0,0952380952380952;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENSINO"
"1020";"31004016066P8";1020;1020;2;0;2015;0;4;19;0;0;0;403508772;263157895;435119048;537878788;409916126;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"EDUCA<c7><c3>O F<cd>SICA"
"1021";"31004016156P7";1021;1021;2;0;2015;0;4;11;1;1;1;727272727;857142857;551984127;420833333;639308261;90909091;90909091;90909091;90909091;0,272727272727273;"SUDESTE";"RJ";"UERJ";"RIO DE JANEIRO";"ENGENHARIA SANIT<c1>RIA"
"1022";"31004016160P4";1022;1022;2;0;2016;0;3;15;0;0;0;333333333;5625;555555556;389444444;460208333;0;0;0;0;0;"SUDESTE";"RJ";"UERJ";"S<c3>O GON<c7>ALO";"LETRAS"
"1023";"31005012001P0";1023;1023;4;1;1965;0;6;16;0;0;0;458333333;386666667;525;374166667;436041667;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"EDUCA<c7><c3>O"
"1024";"31005012002P6";1024;1024;4;1;1965;0;6;19;1;0;0;280701754;24;507763975;647916667;419095599;52631579;0;0;1754386;0,0526315789473684;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"F<cd>SICA"
"1025";"31005012003P2";1025;1025;4;1;1969;0;6;15;0;0;0;355555556;3;583333333;5859375;456206597;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"MATEM<c1>TICA"
"1026";"31005012004P9";1026;1026;4;1;1967;0;7;26;0;0;17;564102564;330357143;536111111;455555556;471531593;0;0;653846154;217948718;0,653846153846154;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1027";"31005012005P5";1027;1027;4;1;1969;0;5;17;2;0;0;392156863;322580645;506209214;446052632;416749838;117647059;0;0;39215686;0,117647058823529;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"QU<cd>MICA"
"1028";"31005012006P1";1028;1028;4;1;1973;0;5;16;0;0;0;270833333;5;636363636;483333333;472632576;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"FILOSOFIA"
"1029";"31005012009P0";1029;1029;4;1;1966;0;5;18;0;1;0;388888889;139240506;450272817;339814815;329554257;0;55555556;0;18518519;0,0555555555555556;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"PSICOLOGIA"
"1030";"31005012010P9";1030;1030;4;1;1965;0;6;16;1;1;1;3125;201550388;396398681;404824561;328818407;625;625;625;625;0,1875;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA CIVIL"
"1031";"31005012011P5";1031;1031;4;1;1963;0;6;27;5;0;4;382716049;385542169;526596653;568154762;465752408;185185185;0;148148148;111111111;0,333333333333333;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA EL<c9>TRICA"
"1032";"31005012012P1";1032;1032;4;1;1964;0;7;21;5;3;0;412698413;285714286;513227513;451893939;415883538;238095238;142857143;0;126984127;0,380952380952381;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA MEC<c2>NICA"
"1033";"31005012014P4";1033;1033;4;1;1967;0;5;14;4;0;16;80952381;361111111;688051146;525595238;596070326;285714286;0;1;428571429;1,42857142857143;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA DE PRODU<c7><c3>O"
"1034";"31005012019P6";1034;1034;4;1;1972;0;5;17;0;0;0;568627451;375;62;680833333;561115196;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ADMINISTRA<c7><c3>O"
"1035";"31005012020P4";1035;1035;4;1;1972;0;4;21;0;0;0;412698413;166666667;468053755;437820513;371309837;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"DIREITO"
"1036";"31005012021P0";1036;1036;4;1;1972;0;5;10;0;1;0;466666667;321428571;70777592;755769231;562910097;0;1;0;33333333;0,1;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"SERVI<c7>O SOCIAL"
"1037";"31005012024P0";1037;1037;4;1;1987;0;4;17;0;0;0;450980392;309090909;373338394;450362319;395943004;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"HIST<d3>RIA"
"1038";"31005012026P2";1038;1038;4;1;1987;0;6;14;0;0;0;571428571;395833333;60532967;543421053;529003157;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"CI<ca>NCIA POL<cd>TICA"
"1039";"31005012027P9";1039;1039;4;1;1994;0;4;17;1;6;0;68627451;534482759;553447185;462254902;559114839;58823529;352941176;0;137254902;0,411764705882353;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"DESENHO INDUSTRIAL"
"1040";"31005012028P5";1040;1040;4;1;1996;0;4;10;0;0;7;8;711538462;666666667;58;689551282;0;0;7;233333333;0,7;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA DE PRODU<c7><c3>O"
"1041";"31005012029P1";1041;1041;4;1;2003;0;4;13;0;0;0;717948718;474358974;5;444871795;534294872;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"COMUNICA<c7><c3>O"
"1042";"31005012030P0";1042;1042;4;1;2005;0;4;13;0;0;0;641025641;43902439;490723982;42797619;499687551;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"SOCIOLOGIA"
"1043";"31005012032P2";1043;1043;4;1;2001;1;5;10;0;0;16;766666667;619047619;785714286;485833333;664315476;0;0;1;333333333;1,6;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ENGENHARIA DE PRODU<c7><c3>O"
"1044";"31005012034P5";1044;1044;4;1;2007;0;4;15;0;0;0;422222222;235294118;587344029;462878788;426934789;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"GEOGRAFIA"
"1045";"31005012037P4";1045;1045;4;1;2011;0;5;16;0;2;0;375;422222222;486706349;376960784;415222339;0;125;0;41666667;0,125;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"LING<dc><cd>STICA"
"1046";"31005012038P0";1046;1046;4;1;2011;0;5;18;0;0;0;592592593;391304348;513916122;456018519;488457895;0;0;0;0;0;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"LETRAS"
"1047";"31005012039P7";1047;1047;4;1;2013;0;3;10;0;2;0;7;8;782407407;645;731851852;0;2;0;66666667;0,2;"SUDESTE";"RJ";"PUC-RIO";"RIO DE JANEIRO";"ARQUITETURA E URBANISMO"
"1048";"31018017007P9";1048;1048;4;1;1994;0;5;20;0;0;0;283333333;1625;436279461;364015152;311531987;0;0;0;0;0;"SUDESTE";"RJ";"UNESA";"RIO DE JANEIRO";"DIREITO"
"1049";"31018017008P5";1049;1049;4;1;1994;1;4;12;0;0;3;5;5;555555556;532638889;522048611;0;0;25;83333333;0,25;"SUDESTE";"RJ";"UNESA";"RIO DE JANEIRO";"ADMINISTRA<c7><c3>O"
"1050";"31018017010P0";1050;1050;4;1;2000;0;4;13;0;0;0;717948718;638297872;554563492;308333333;554785854;0;0;0;0;0;"SUDESTE";"RJ";"UNESA";"RIO DE JANEIRO";"EDUCA<c7><c3>O"
"1051";"31018017011P6";1051;1051;4;1;2005;1;4;11;0;1;0;575757576;466666667;1;56547619;651975108;0;90909091;0;3030303;0,0909090909090909;"SUDESTE";"RJ";"UNESA";"RIO DE JANEIRO";"SA<da>DE COLETIVA"
"1052";"31018017012P2";1052;1052;4;1;2010;0;4;10;1;0;0;466666667;95238095;162121212;645;342256494;1;0;0;33333333;0,1;"SUDESTE";"RJ";"UNESA";"RIO DE JANEIRO";"ODONTOLOGIA"
"1053";"31019013001P7";1053;1053;4;1;1986;0;4;14;0;0;0;619047619;507246377;563333333;497395833;546755791;0;0;0;0;0;"SUDESTE";"RJ";"UCP/RJ";"PETR<d3>POLIS";"EDUCA<c7><c3>O"
"1054";"31019013002P3";1054;1054;4;1;2012;0;3;11;0;0;0;575757576;22;590909091;395833333;445625;0;0;0;0;0;"SUDESTE";"RJ";"UCP/RJ";"PETR<d3>POLIS";"DIREITO"
"1055";"31019013003P0";1055;1055;4;1;2012;0;3;10;0;0;0;5;632653061;568181818;3425;51083372;0;0;0;0;0;"SUDESTE";"RJ";"UCP/RJ";"PETR<d3>POLIS";"PSICOLOGIA"
"1056";"31019013004P6";1056;1056;4;1;2013;1;3;12;0;0;6;75;644444444;666666667;394871795;613995726;0;0;5;166666667;0,5;"SUDESTE";"RJ";"UCP/RJ";"PETR<d3>POLIS";"INTERDISCIPLINAR"
"1057";"31021018001P8";1057;1057;3;0;1982;0;4;22;0;5;0;181818182;237288136;568181818;442901235;357547343;0;227272727;0;75757576;0,227272727272727;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ENFERMAGEM"
"1058";"31021018002P4";1058;1058;3;0;1987;0;4;20;1;1;2;716666667;547169811;521322379;489130435;568572323;5;5;1;66666667;0,2;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"1059";"31021018003P0";1059;1059;3;0;1991;0;5;31;0;0;2;494623656;338709677;668560606;362619048;466128247;0;0;64516129;21505376;0,0645161290322581;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ARTES"
"1060";"31021018004P7";1060;1060;3;0;1993;0;5;27;0;0;0;419753086;3125;593055556;496527778;455459105;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ARTES"
"1061";"31021018006P0";1061;1061;3;0;2004;0;3;16;0;0;0;541666667;324324324;608695652;565151515;50995954;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"MEDICINA"
"1062";"31021018007P6";1062;1062;3;0;2004;0;4;18;0;0;0;407407407;448275862;49957265;331944444;421800091;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"EDUCA<c7><c3>O"
"1063";"31021018008P2";1063;1063;3;0;2006;0;4;15;0;1;0;777777778;452380952;666666667;588333333;621289683;0;66666667;0;22222222;0,0666666666666667;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"MUSEOLOGIA"
"1064";"31021018009P9";1064;1064;3;0;2007;0;4;16;0;0;3;395833333;486238532;55243748;396666667;457794003;0;0;1875;625;0,1875;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1065";"31021018010P7";1065;1065;3;0;2007;0;4;35;0;0;0;295238095;186046512;373867725;375675676;307707002;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"HIST<d3>RIA"
"1066";"31021018013P6";1066;1066;3;0;2010;0;4;21;0;4;0;587301587;615384615;574638189;500378788;569425795;0;19047619;0;63492063;0,19047619047619;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ENFERMAGEM"
"1067";"31021018014P2";1067;1067;3;0;2011;0;3;13;0;0;0;538461538;545454545;547435897;425462963;514203736;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ZOOLOGIA"
"1068";"31021018015P9";1068;1068;3;0;2012;0;3;15;0;0;0;377777778;340909091;635416667;411538462;441410499;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"DIREITO"
"1069";"31021018016P5";1069;1069;3;0;2011;0;3;16;0;0;1;5;818181818;573333333;478985507;592625165;0;0;625;20833333;0,0625;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"GEN<c9>TICA"
"1070";"31021018017P1";1070;1070;3;0;2011;0;3;13;1;2;0;692307692;5;7;482777778;593771368;76923077;153846154;0;76923077;0,230769230769231;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"1071";"31021018018P8";1071;1071;3;0;2012;1;3;20;0;2;2;483333333;489795918;589333333;440277778;500685091;0;1;1;66666667;0,2;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"CI<ca>NCIA DA INFORMA<c7><c3>O"
"1072";"31021018019P4";1072;1072;3;0;2012;1;3;11;0;13;11;545454545;571428571;7;521111111;584498557;0;1;1;666666667;2,18181818181818;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"CI<ca>NCIA DA INFORMA<c7><c3>O"
"1073";"31021018020P2";1073;1073;3;0;2013;1;3;15;0;0;0;488888889;666666667;717657343;351960784;556293421;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"ARTES"
"1074";"31021018156P1";1074;1074;3;0;2016;1;4;16;0;0;0;708333333;833333333;649873737;5175;677260101;0;0;0;0;0;"SUDESTE";"RJ";"UNIRIO";"RIO DE JANEIRO";"CI<ca>NCIAS AMBIENTAIS"
"1075";"31022014003P7";1075;1075;3;0;2008;0;3;16;0;7;0;395833333;234042553;608695652;666666667;476309551;0;4375;0;145833333;0,4375;"SUDESTE";"RJ";"CEFET/RJ";"RIO DE JANEIRO";"MATERIAIS"
"1076";"31022014006P6";1076;1076;3;0;2011;0;3;22;0;0;0;757575758;536585366;641233766;1;733848722;0;0;0;0;0;"SUDESTE";"RJ";"CEFET/RJ";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"1077";"31025013002P0";1077;1077;4;1;2006;0;3;13;0;0;0;564102564;447761194;499177165;505555556;50414912;0;0;0;0;0;"SUDESTE";"RJ";"UNIVERSO";"NITER<d3>I";"EDUCA<c7><c3>O F<cd>SICA"
"1078";"31025013003P6";1078;1078;4;1;2006;0;4;12;0;0;0;611111111;547169811;555555556;374444444;522070231;0;0;0;0;0;"SUDESTE";"RJ";"UNIVERSO";"NITER<d3>I";"HIST<d3>RIA"
"1079";"31025013004P2";1079;1079;4;1;2006;0;4;14;0;0;1;380952381;428571429;561574074;34047619;427893519;0;0;71428571;23809524;0,0714285714285714;"SUDESTE";"RJ";"UNIVERSO";"NITER<d3>I";"PSICOLOGIA"
"1080";"31027016003P9";1080;1080;4;1;2011;1;3;12;1;0;6;805555556;756097561;645833333;491666667;674788279;83333333;0;5;194444444;0,583333333333333;"SUDESTE";"RJ";"USS";"VASSOURAS";"CI<ca>NCIAS AMBIENTAIS"
"1081";"31030017001P3";1081;1081;4;1;2003;1;4;10;1;1;7;4;19047619;445138889;453333333;372237103;1;1;7;3;0,9;"SUDESTE";"RJ";"UVA";"RIO DE JANEIRO";"ODONTOLOGIA"
"1082";"31030017003P6";1082;1082;4;1;2006;1;4;12;1;0;5;5;520833333;53974359;510714286;517822802;83333333;0;416666667;166666667;0,5;"SUDESTE";"RJ";"UVA";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"1083";"31030017004P2";1083;1083;4;1;2013;1;3;10;2;8;5;833333333;825;580769231;430555556;66741453;2;8;5;5;1,5;"SUDESTE";"RJ";"UVA";"RIO DE JANEIRO";"CI<ca>NCIAS AMBIENTAIS"
"1084";"31030017005P9";1084;1084;4;1;2013;0;4;13;1;0;5;538461538;666666667;514989127;518627451;559686196;76923077;0;384615385;153846154;0,461538461538462;"SUDESTE";"RJ";"UVA";"RIO DE JANEIRO";"INTERDISCIPLINAR"
"1085";"31030017006P5";1085;1085;4;1;2014;0;4;15;0;0;0;311111111;410958904;41547619;471296296;402210625;0;0;0;0;0;"SUDESTE";"RJ";"UVA";"RIO DE JANEIRO";"DIREITO"
"1086";"31032010007P8";1086;1086;4;1;2001;1;4;11;0;0;0;878787879;444444444;833333333;572727273;682323232;0;0;0;0;0;"SUDESTE";"RJ";"UCAM";"CAMPOS DOS GOYTACAZES";"PLANEJAMENTO URBANO E REGIONAL"
"1087";"31032010010P9";1087;1087;4;1;2015;0;3;9;0;0;0;703703704;689655172;659722222;350757576;600959669;0;0;0;0;0;"SUDESTE";"RJ";"UCAM";"RIO DE JANEIRO";"SOCIOLOGIA"
"1088";"31033016001P2";1088;1088;2;0;1994;0;5;36;3;1;0;388888889;276785714;52238806;500680272;422185734;83333333;27777778;0;37037037;0,111111111111111;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"AGRONOMIA"
"1089";"31033016003P5";1089;1089;2;0;1994;0;3;9;0;0;9;740740741;76;642857143;487878788;657869168;0;0;1;333333333;1;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ENGENHARIA DE PRODU<c7><c3>O"
"1090";"31033016005P8";1090;1090;2;0;1994;0;4;11;18;2;3;696969697;558823529;539934641;348717949;536111454;1;181818182;272727273;484848485;2,09090909090909;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ENGENHARIA DE MATERIAIS E METAL<da>RGICA"
"1091";"31033016008P7";1091;1091;2;0;1994;0;4;19;1;0;4;561403509;288888889;403225806;452916667;426608718;52631579;0;210526316;87719298;0,263157894736842;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ZOOTECNIA"
"1092";"31033016009P3";1092;1092;2;0;1995;0;3;14;1;0;0;666666667;5;565217391;588020833;579976223;71428571;0;0;23809524;0,0714285714285714;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ENGENHARIA MEC<c2>NICA"
"1093";"31033016010P1";1093;1093;2;0;1999;0;4;18;0;2;0;722222222;482758621;511195976;522463768;559660147;0;111111111;0;37037037;0,111111111111111;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"INTERDISCIPLINAR"
"1094";"31033016011P8";1094;1094;2;0;1999;0;4;19;0;0;3;859649123;568965517;512222222;523106061;615985731;0;0;157894737;52631579;0,157894736842105;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"INTERDISCIPLINAR"
"1095";"31033016012P4";1095;1095;2;0;2003;0;4;10;5;0;2;4;184210526;412715517;313461538;327596896;5;0;2;233333333;0,7;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ENGENHARIA CIVIL"
"1096";"31033016013P0";1096;1096;2;0;2003;0;4;27;5;0;0;419753086;342857143;452465215;548284314;440839939;185185185;0;0;61728395;0,185185185185185;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"INTERDISCIPLINAR"
"1097";"31033016014P7";1097;1097;2;0;2005;0;5;14;0;0;0;476190476;217391304;406979405;4953125;398968421;0;0;0;0;0;"SUDESTE";"RJ";"UENF";"CAMPOS DOS GOYTACAZES";"ECOLOGIA"
