"";"CD_PROGRAMA_IES";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT"
"1663";"33003017022P0";1663;2;0;1974;0;7;71;31;1;2;248826291;260869565;452193563;380292793;335545553;436619718;14084507;28169014;159624413;148,323943661972
"1664";"33003017023P6";1664;2;0;1979;0;5;63;0;0;0;301587302;23853211;463381733;587820513;397830414;0;0;0;0;167,15873015873
"1665";"33003017024P2";1665;2;0;1980;0;7;41;9;4;7;414634146;239130435;431011905;46889881;388418824;219512195;97560976;170731707;162601626;256,853658536585
"1666";"33003017026P5";1666;2;0;1977;0;5;30;1;0;8;477777778;421052632;495454545;47398374;467067174;33333333;0;266666667;1;351,033333333333
"1667";"33003017027P1";1667;2;0;1969;0;7;16;19;1;0;354166667;329268293;560416667;544444444;447074018;1;625;0;354166667;658,1875
"1668";"33003017028P8";1668;2;0;1969;0;6;13;12;2;0;358974359;346938776;360735294;464351852;38275007;923076923;153846154;0;358974359;810,076923076923
"1669";"33003017029P4";1669;2;0;1969;0;7;19;12;2;1;228070175;283333333;370833333;540873016;355777464;631578947;105263158;52631579;263157895;554,263157894737
"1670";"33003017030P2";1670;2;0;1971;0;7;36;0;0;0;231481481;232758621;523309856;407738095;348822013;0;0;0;0;292,527777777778
"1671";"33003017031P9";1671;2;0;1977;0;7;22;0;0;0;636363636;252873563;571428571;469097222;482440748;0;0;0;0;478,681818181818
"1672";"33003017033P1";1672;2;0;1980;0;6;26;15;3;0;397435897;225806452;48663522;487837838;399428852;576923077;115384615;0;230769231;405,038461538462
"1673";"33003017034P8";1673;2;0;1980;0;6;43;43;0;0;23255814;252427184;493609244;403741497;345584016;1;0;0;333333333;244,906976744186
"1674";"33003017038P3";1674;2;0;1983;0;6;21;0;0;1;428571429;255319149;492195767;322083333;37454242;0;0;47619048;15873016;501,47619047619
"1675";"33003017039P0";1675;2;0;1985;0;5;34;0;0;0;401960784;337662338;54785628;409042553;424130489;0;0;0;0;309,735294117647
"1676";"33003017041P4";1676;2;0;1986;0;4;47;4;2;2;411347518;246478873;593584656;416384181;416948807;85106383;42553191;42553191;56737589;224,063829787234
"1677";"33003017042P0";1677;2;0;1987;0;5;11;4;0;0;515151515;346938776;489285714;447222222;449649557;363636364;0;0;121212121;957,363636363636
"1678";"33003017043P7";1678;2;0;1987;0;6;18;1;0;0;425925926;217391304;610507246;479545455;433342483;55555556;0;0;18518519;585,055555555556
"1679";"33003017044P3";1679;2;0;1986;0;4;10;0;0;0;866666667;696969697;8;466666667;707575758;0;0;0;0;1053,1
"1680";"33003017046P6";1680;2;0;1988;0;4;36;0;1;0;314814815;130434783;460077764;588247863;373393806;0;27777778;0;9259259;292,527777777778
"1681";"33003017047P2";1681;2;0;1988;0;6;19;0;0;0;543859649;575;615388486;496333333;557645367;0;0;0;0;554,263157894737
"1682";"33003017049P5";1682;2;0;1987;0;3;13;1;0;1;615384615;666666667;71875;441145833;610486779;76923077;0;76923077;51282051;810,076923076923
"1683";"33003017051P0";1683;2;0;1989;0;4;16;0;0;0;583333333;4;511805556;467105263;490561038;0;0;0;0;658,1875
"1684";"33003017052P6";1684;2;0;1988;0;5;27;4;4;2;444444444;142857143;520833333;4296875;384455605;148148148;148148148;74074074;12345679;390,037037037037
"1685";"33003017054P9";1685;2;0;1988;0;5;30;0;0;1;333333333;276923077;480447057;505691057;399098631;0;0;33333333;11111111;351,033333333333
"1686";"33003017058P4";1686;2;0;1991;0;4;21;0;0;1;396825397;416666667;498711384;473989899;446548337;0;0;47619048;15873016;501,47619047619
"1687";"33003017061P5";1687;2;0;1993;0;6;12;0;0;1;5;451612903;535238959;473333333;490046299;0;0;83333333;27777778;877,583333333333
"1688";"33003017062P1";1688;2;0;1990;0;7;27;0;0;0;296296296;348484848;48629386;416369048;386861013;0;0;0;0;390,037037037037
"1689";"33003017063P8";1689;2;0;1988;0;5;36;14;2;2;259259259;3;501298701;520175439;39518335;388888889;55555556;55555556;166666667;292,527777777778
"1690";"33003017065P0";1690;2;0;1992;0;5;63;12;1;0;222222222;216;485373383;529487179;363270696;19047619;15873016;0;68783069;167,15873015873
"1691";"33003017066P7";1691;2;0;1994;0;6;24;0;0;1;333333333;256756757;544642857;396428571;38279038;0;0;41666667;13888889;438,791666666667
"1692";"33003017069P6";1692;2;0;1997;0;5;17;0;0;0;666666667;459459459;538866766;470454545;533861859;0;0;0;0;619,470588235294
"1693";"33003017071P0";1693;2;0;1997;0;4;32;0;0;0;479166667;260504202;1;534659091;56858249;0;0;0;0;329,09375
"1694";"33003017072P7";1694;2;0;1999;0;5;25;0;0;0;2;15942029;410541311;46171875;307920088;0;0;0;0;421,24
"1695";"33003017076P2";1695;2;0;1999;0;4;15;4;0;2;577777778;551020408;572793149;397916667;524877;266666667;0;133333333;133333333;702,066666666667
"1696";"33003017077P9";1696;2;0;2001;0;5;31;1;0;1;47311828;263736264;511276455;442424242;42263881;32258065;0;32258065;21505376;339,709677419355
"1697";"33003017078P5";1697;2;0;2002;0;7;22;0;0;0;303030303;302631579;478492163;513541667;399423928;0;0;0;0;478,681818181818
"1698";"33003017080P0";1698;2;0;1983;0;5;20;0;0;0;3;197802198;459268162;416987179;343514385;0;0;0;0;526,55
"1699";"33003017081P6";1699;2;0;2004;0;5;20;0;0;0;633333333;525;6;501388889;564930556;0;0;0;0;526,55
"1700";"33003017082P2";1700;2;0;2004;0;5;18;0;0;0;722222222;592592593;552179177;430263158;574314287;0;0;0;0;585,055555555556
"1701";"33003017086P8";1701;2;0;2008;0;5;24;0;0;0;527777778;514285714;699184783;461944444;55079818;0;0;0;0;438,791666666667
"1702";"33003017090P5";1702;2;0;2012;1;3;23;0;0;1;362318841;396226415;581818182;507183908;461886836;0;0;43478261;14492754;457,869565217391
"1703";"33003017092P8";1703;2;0;2011;0;4;23;0;0;0;52173913;395833333;479166667;462719298;464864607;0;0;0;0;457,869565217391
"1704";"33003017093P4";1704;2;0;2011;0;4;18;0;1;1;666666667;402597403;679807692;48219697;557817183;0;55555556;55555556;37037037;585,055555555556
"1705";"33003017094P0";1705;2;0;2011;0;4;23;0;0;2;507246377;394736842;596643519;386111111;471184462;0;0;86956522;28985507;457,869565217391
"1706";"33003017095P7";1706;2;0;2012;0;4;22;0;0;1;46969697;269230769;696428571;458;473339078;0;0;45454545;15151515;478,681818181818
"1707";"33003017096P3";1707;2;0;2012;0;4;21;0;0;1;650793651;393939394;485781198;518939394;512363409;0;0;47619048;15873016;501,47619047619
"1708";"33005010001P9";1708;4;1;1971;0;4;12;0;0;1;583333333;328767123;653571429;481060606;511683123;0;0;83333333;27777778;877,583333333333
"1709";"33005010002P5";1709;4;1;1969;0;6;14;0;1;0;333333333;268656716;777777778;426785714;451638385;0;71428571;0;23809524;752,214285714286
"1710";"33005010003P1";1710;4;1;1975;0;5;11;0;0;0;454545455;441558442;495258137;366666667;439507175;0;0;0;0;957,363636363636
"1711";"33005010005P4";1711;4;1;1975;0;5;11;1;0;0;424242424;338709677;448809524;541025641;438196817;90909091;0;0;3030303;957,363636363636
"1712";"33005010006P0";1712;4;1;1973;0;4;25;0;0;0;253333333;344827586;577564103;427298851;400755968;0;0;0;0;421,24
"1713";"33005010008P3";1713;4;1;1977;0;5;13;0;0;0;384615385;461538462;7375;386458333;492528045;0;0;0;0;810,076923076923
"1714";"33005010009P0";1714;4;1;1978;0;5;9;0;0;0;666666667;645833333;1;436309524;687202381;0;0;0;0;1170,11111111111
"1715";"33005010010P8";1715;4;1;1972;0;4;18;0;0;0;240740741;213903743;702380952;383333333;385089692;0;0;0;0;585,055555555556
"1716";"33005010011P4";1716;4;1;1977;0;3;13;0;0;0;461538462;612244898;6875;329761905;522761316;0;0;0;0;810,076923076923
"1717";"33005010013P7";1717;4;1;1972;0;4;8;0;0;1;416666667;202898551;464722222;494230769;394629552;0;0;125;41666667;1316,375
"1718";"33005010014P3";1718;4;1;1976;0;4;18;0;3;1;444444444;257425743;892892157;398809524;498392967;0;166666667;55555556;74074074;585,055555555556
"1719";"33005010017P2";1719;4;1;1978;0;4;12;0;0;0;722222222;38;9875;556944444;661666667;0;0;0;0;877,583333333333
"1720";"33005010018P9";1720;4;1;1978;0;3;9;1;0;1;518518519;409090909;611111111;631481481;542550505;111111111;0;111111111;74074074;1170,11111111111
"1721";"33005010019P5";1721;4;1;1973;0;4;103;0;0;0;90614887;62355658;698028324;45;325249717;0;0;0;0;102,242718446602
"1722";"33005010020P3";1722;4;1;1972;0;7;15;0;1;1;244444444;155405405;38870224;468981481;314383393;0;66666667;66666667;44444444;702,066666666667
"1723";"33005010021P0";1723;4;1;1970;0;4;17;1;0;2;62745098;491803279;507275132;557407407;5459842;58823529;0;117647059;58823529;619,470588235294
"1724";"33005010023P2";1724;4;1;1970;0;5;14;0;0;7;333333333;255555556;465941799;35;351207672;0;0;5;166666667;752,214285714286
"1725";"33005010024P9";1725;4;1;1979;0;4;12;0;0;0;444444444;228571429;356272894;538690476;391994811;0;0;0;0;877,583333333333
"1726";"33005010026P1";1726;4;1;1999;0;5;9;0;3;4;37037037;166666667;1;418518519;488888889;0;333333333;444444444;259259259;1170,11111111111
"1727";"33005010027P8";1727;4;1;1997;0;4;7;0;0;2;80952381;677419355;623809524;441666667;638104839;0;0;285714286;95238095;1504,42857142857
"1728";"33005010034P4";1728;4;1;2011;1;3;11;0;0;4;515151515;3625;958333333;458333333;573579545;0;0;363636364;121212121;957,363636363636
"1729";"33005010037P3";1729;4;1;2013;1;4;10;0;0;0;466666667;27480916;621428571;320138889;420760822;0;0;0;0;1053,1
"1730";"33006016002P8";1730;4;1;1972;0;5;13;0;0;0;435897436;166666667;390265805;314880952;326927715;0;0;0;0;810,076923076923
"1731";"33006016005P7";1731;4;1;1990;0;4;10;0;0;0;533333333;764705882;541666667;373611111;553329248;0;0;0;0;1053,1
"1732";"33006016010P0";1732;4;1;1997;0;4;14;0;0;0;333333333;338235294;550626566;38125;400861298;0;0;0;0;752,214285714286
"1733";"33006016011P7";1733;4;1;2005;1;4;9;0;1;3;481481481;705882353;573529412;635185185;599019608;0;111111111;333333333;148148148;1170,11111111111
"1734";"33006016013P0";1734;4;1;2014;0;3;10;0;0;0;6;88;507142857;385714286;593214286;0;0;0;0;1053,1
"1735";"33006016014P6";1735;4;1;2014;0;3;12;0;1;2;472222222;821428571;524526515;441111111;564822105;0;83333333;166666667;83333333;877,583333333333
"1736";"33006016015P2";1736;4;1;2015;0;3;13;0;15;0;692307692;428571429;508597884;363461538;498234636;0;1;0;333333333;810,076923076923
"1737";"33006016016P9";1737;4;1;2016;0;3;12;0;0;0;777777778;793103448;541666667;375;621886973;0;0;0;0;877,583333333333
"1738";"33006016017P5";1738;4;1;2016;0;3;13;0;0;0;897435897;833333333;5;421153846;662980769;0;0;0;0;810,076923076923
"1739";"33007012001P8";1739;4;1;1972;0;5;12;0;0;0;555555556;739130435;546969697;393452381;558777017;0;0;0;0;877,583333333333
"1740";"33007012004P7";1740;4;1;1994;0;3;10;1;0;0;6;628571429;575651927;321666667;531472506;1;0;0;33333333;1053,1
"1741";"33007012005P3";1741;4;1;1993;0;4;14;0;0;0;19047619;328125;892857143;448717949;465044071;0;0;0;0;752,214285714286
"1742";"33007012008P2";1742;4;1;2002;1;4;13;0;0;0;692307692;62962963;584444444;532777778;609789886;0;0;0;0;810,076923076923
"1743";"33007012010P7";1743;4;1;2011;0;4;13;0;0;0;692307692;8125;557222222;532777778;648701923;0;0;0;0;810,076923076923
"1744";"33007012011P3";1744;4;1;2013;0;4;14;0;0;0;523809524;229166667;458420635;57745098;447211951;0;0;0;0;752,214285714286
"1745";"33008019005P0";1745;4;1;2000;0;5;13;1;0;0;58974359;526315789;576923077;42962963;530653021;76923077;0;0;25641026;810,076923076923
"1746";"33008019006P6";1746;4;1;2000;0;3;12;7;3;23;638888889;578125;65;575;610503472;583333333;25;1;611111111;877,583333333333
"1747";"33008019007P2";1747;4;1;2011;1;3;12;3;0;4;861111111;619047619;5;543452381;630902778;25;0;333333333;194444444;877,583333333333
"1748";"33008019008P9";1748;4;1;2012;0;3;10;0;0;0;9;74137931;7;538888889;72006705;0;0;0;0;1053,1
"1749";"33009015001P0";1749;3;0;1970;0;7;41;0;0;0;276422764;243902439;486147186;494387755;375215036;0;0;0;0;256,853658536585
"1750";"33009015002P7";1750;3;0;1970;0;6;18;1;0;0;462962963;333333333;49574401;461594203;438408627;55555556;0;0;18518519;585,055555555556
"1751";"33009015003P3";1751;3;0;1971;0;7;31;0;0;0;333333333;235294118;501388889;460119048;382533847;0;0;0;0;339,709677419355
"1752";"33009015006P2";1752;3;0;1978;0;5;16;0;0;0;625;75;505039194;453645833;583421257;0;0;0;0;658,1875
"1753";"33009015009P1";1753;3;0;1973;0;4;13;0;0;0;307692308;5;61039982;369791667;446970949;0;0;0;0;810,076923076923
"1754";"33009015011P6";1754;3;0;1973;0;5;16;0;0;0;333333333;3;436431624;608333333;419524573;0;0;0;0;658,1875
"1755";"33009015012P2";1755;3;0;1976;0;4;14;0;0;0;452380952;25;388138138;595238095;421439296;0;0;0;0;752,214285714286
"1756";"33009015013P9";1756;3;0;1979;0;5;14;0;0;0;214285714;4;520833333;492222222;406835317;0;0;0;0;752,214285714286
"1757";"33009015015P1";1757;3;0;1976;0;5;10;0;0;0;433333333;458333333;588235294;566666667;511642157;0;0;0;0;1053,1
"1758";"33009015016P8";1758;3;0;1974;0;7;18;1;0;0;444444444;296296296;5234375;671590909;483942287;55555556;0;0;18518519;585,055555555556
"1759";"33009015017P4";1759;3;0;1978;0;6;25;0;0;0;28;461538462;513865546;618939394;46858585;0;0;0;0;421,24
"1760";"33009015018P0";1760;3;0;1979;0;4;17;3;0;0;274509804;264705882;330263158;546296296;353943785;176470588;0;0;58823529;619,470588235294
"1761";"33009015020P5";1761;3;0;1973;0;5;15;0;0;0;177777778;25;461493987;648809524;384520322;0;0;0;0;702,066666666667
"1762";"33009015021P1";1762;3;0;1978;0;4;13;2;0;0;333333333;178571429;57014411;53452381;40414317;153846154;0;0;51282051;810,076923076923
"1763";"33009015024P0";1763;3;0;1980;0;7;26;0;1;0;269230769;195121951;456072351;475396825;348955474;0;38461538;0;12820513;405,038461538462
"1764";"33009015029P2";1764;3;0;1982;0;5;14;0;0;0;214285714;25;465909091;312745098;310734976;0;0;0;0;752,214285714286
"1765";"33009015031P7";1765;3;0;1984;0;5;11;1;0;0;242424242;44;505647911;448484848;409139251;90909091;0;0;3030303;957,363636363636
"1766";"33009015032P3";1766;3;0;1984;0;6;21;1;0;0;317460317;274509804;482744108;455;382428557;47619048;0;0;15873016;501,47619047619
"1767";"33009015033P0";1767;3;0;1986;0;7;18;1;0;0;407407407;274509804;489839901;538666667;427605945;55555556;0;0;18518519;585,055555555556
"1768";"33009015034P6";1768;3;0;1988;0;4;20;4;0;0;466666667;407407407;50777592;41;447962498;2;0;0;66666667;526,55
"1769";"33009015035P2";1769;3;0;1986;0;5;36;0;0;0;175925926;171428571;351454237;456007752;288704122;0;0;0;0;292,527777777778
"1770";"33009015038P1";1770;3;0;1990;0;6;12;0;0;0;416666667;28125;535790598;488888889;430649038;0;0;0;0;877,583333333333
"1771";"33009015041P2";1771;3;0;1991;0;6;15;0;0;0;6;307692308;457207207;491176471;464018996;0;0;0;0;702,066666666667
"1772";"33009015045P8";1772;3;0;1996;0;5;15;0;0;0;466666667;471698113;803652968;366666667;527171104;0;0;0;0;702,066666666667
"1773";"33009015066P5";1773;3;0;2003;1;4;41;0;0;4;585365854;28358209;559098916;435795455;465960578;0;0;97560976;32520325;256,853658536585
"1774";"33009015067P1";1774;3;0;2006;0;4;16;0;0;1;666666667;62962963;555706522;437083333;572271538;0;0;625;20833333;658,1875
"1775";"33009015068P8";1775;3;0;2009;0;4;23;0;1;0;608695652;75;513409962;41884058;572736548;0;43478261;0;14492754;457,869565217391
"1776";"33009015069P4";1776;3;0;2010;0;4;30;0;0;0;466666667;323943662;528301887;586111111;476255832;0;0;0;0;351,033333333333
"1777";"33009015070P2";1777;3;0;2010;0;4;70;1;0;0;428571429;235576923;515046296;514270833;42336637;14285714;0;0;4761905;150,442857142857
"1778";"33009015072P5";1778;3;0;2010;0;4;26;0;0;0;320512821;181818182;5625;398333333;365791084;0;0;0;0;405,038461538462
"1779";"33009015073P1";1779;3;0;2010;0;3;31;0;0;0;344086022;419753086;539473684;406313131;427406481;0;0;0;0;339,709677419355
"1780";"33009015074P8";1780;3;0;2011;1;4;99;0;0;0;175084175;209876543;75;468781095;400935453;0;0;0;0;106,373737373737
"1781";"33009015077P7";1781;3;0;2011;0;4;13;0;0;1;820512821;894736842;5;44047619;663931463;0;0;76923077;25641026;810,076923076923
"1782";"33009015078P3";1782;3;0;2012;0;3;26;0;0;0;371794872;386138614;620833333;356896552;433915843;0;0;0;0;405,038461538462
"1783";"33009015079P0";1783;3;0;2012;0;3;21;0;0;0;428571429;583333333;513941799;421014493;486715263;0;0;0;0;501,47619047619
"1784";"33009015083P7";1784;3;0;2013;0;3;30;0;0;1;433333333;481481481;522215136;334408602;442859638;0;0;33333333;11111111;351,033333333333
"1785";"33009015084P3";1785;3;0;2013;0;4;21;0;0;0;650793651;555555556;586419753;395238095;547001764;0;0;0;0;501,47619047619
"1786";"33009015085P0";1786;3;0;2013;0;4;14;1;0;0;428571429;777777778;555555556;512962963;568716931;71428571;0;0;23809524;752,214285714286
"1787";"33009015086P6";1787;3;0;2014;0;3;20;0;0;0;683333333;789473684;678030303;496666667;661875997;0;0;0;0;526,55
"1788";"33009015087P2";1788;3;0;2014;0;3;30;2;0;0;633333333;65625;599184783;515656566;60110617;66666667;0;0;22222222;351,033333333333
"1789";"33009015088P9";1789;3;0;2014;0;3;16;1;0;0;520833333;735294118;65;389912281;574009933;625;0;0;20833333;658,1875
"1790";"33009015089P5";1790;3;0;2014;0;3;35;0;0;0;419047619;480392157;648550725;368571429;479140482;0;0;0;0;300,885714285714
"1791";"33009015091P0";1791;3;0;2015;0;3;27;2;0;0;456790123;769230769;620833333;555654762;600627247;74074074;0;0;24691358;390,037037037037
"1792";"33009015092P6";1792;3;0;2015;0;3;18;0;0;0;92592593;842105263;42452381;499166667;464597083;0;0;0;0;585,055555555556
"1793";"33009015171P3";1793;3;0;2016;0;3;13;0;0;0;487179487;659574468;75;447058824;585953195;0;0;0;0;810,076923076923
"1794";"33017018001P0";1794;4;1;1979;0;6;10;0;0;0;466666667;367346939;992857143;509848485;584179808;0;0;0;0;1053,1
"1795";"33017018002P6";1795;4;1;1978;0;4;11;0;0;0;545454545;303030303;337820513;495454545;420439977;0;0;0;0;957,363636363636
"1796";"33017018004P9";1796;4;1;1978;0;4;12;0;0;0;75;423076923;95;648717949;692948718;0;0;0;0;877,583333333333
"1797";"33017018007P8";1797;4;1;1999;0;4;11;0;0;0;575757576;75;65;429166667;601231061;0;0;0;0;957,363636363636
"1798";"33017018008P4";1798;4;1;2005;0;3;2;0;0;0;666666667;666666667;75;403333333;621666667;0;0;0;0;5265,5
"1799";"33019010010P1";1799;4;1;2003;0;4;34;4;0;1;31372549;202380952;455500956;1;49290185;117647059;0;29411765;49019608;309,735294117647
"1800";"33019010012P4";1800;4;1;2004;1;5;11;0;1;0;484848485;666666667;560344828;75;615464995;0;90909091;0;3030303;957,363636363636
"1801";"33019010014P7";1801;4;1;2013;0;4;13;0;0;0;41025641;1;565;75;681314103;0;0;0;0;810,076923076923
"1802";"33020019004P6";1802;4;1;1999;0;4;11;0;0;0;545454545;9375;68959276;316666667;622303493;0;0;0;0;957,363636363636
"1803";"33020019005P2";1803;4;1;2004;0;4;10;0;0;0;633333333;842105263;534166667;4975;626776316;0;0;0;0;1053,1
"1804";"33021015001P3";1804;1;0;1991;0;4;15;1;0;0;288888889;2;305555556;419270833;303428819;66666667;0;0;22222222;702,066666666667
"1805";"33021015006P5";1805;1;0;1997;1;4;18;11;1;1;592592593;513043478;1;52;656409018;611111111;55555556;55555556;240740741;585,055555555556
"1806";"33021015007P1";1806;1;0;1995;0;4;13;0;0;0;41025641;45;75;599479167;552433894;0;0;0;0;810,076923076923
"1807";"33021015010P2";1807;1;0;2010;0;3;13;0;0;0;846153846;621212121;666666667;466176471;650052276;0;0;0;0;810,076923076923
"1808";"33024014009P3";1808;4;1;1992;0;5;15;0;0;0;6;34;424028822;462301587;456582602;0;0;0;0;702,066666666667
"1809";"33024014015P3";1809;4;1;1994;0;5;17;0;0;0;31372549;370967742;462002924;343518519;372553669;0;0;0;0;619,470588235294
"1810";"33024014016P0";1810;4;1;1999;0;4;19;0;0;4;596491228;611940299;621772487;402083333;558071837;0;0;210526316;70175439;554,263157894737
"1811";"33024014017P6";1811;4;1;1999;0;4;18;1;3;6;592592593;42;524497574;494736842;507956752;55555556;166666667;333333333;185185185;585,055555555556
"1812";"33024014018P2";1812;4;1;1999;0;5;19;0;0;0;210526316;19047619;568981481;403070175;343263541;0;0;0;0;554,263157894737
"1813";"33024014019P9";1813;4;1;1999;0;5;14;0;0;0;571428571;461538462;559379217;412962963;501327303;0;0;0;0;752,214285714286
"1814";"33024014020P7";1814;4;1;2000;0;5;18;0;8;0;407407407;140625;3464565;344202899;309672952;0;444444444;0;148148148;585,055555555556
"1815";"33024014021P3";1815;4;1;2002;0;4;8;0;0;0;1;711111111;588235294;450925926;687568083;0;0;0;0;1316,375
"1816";"33024014024P2";1816;4;1;2008;1;4;10;0;0;0;566666667;41025641;447575758;54537037;492467301;0;0;0;0;1053,1
"1817";"33024014028P8";1817;4;1;2013;0;4;8;0;0;0;666666667;833333333;502261905;387878788;597535173;0;0;0;0;1316,375
